date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:42	131034/131034	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:10%20GMT	https://www.cleanipedia.com/gb/home.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/home.html	(from )
20:52:43	211/211	---M-Z	200	added ('OK')	text/plain	date:Sat,%2022%20Feb%202020%2015:22:44%20GMT	https://www.cleanipedia.com/robots.txt		(from )
20:52:43	22129/22129	---MCZ	200	added ('OK')	text/css	date:Fri,%2021%20Feb%202020%2011:47:08%20GMT	https://www.cleanipedia.io/gb/styles.2d839b211654d7c02c06.css	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.io/gb/styles.2d839b211654d7c02c06.css	(from https://www.cleanipedia.com/gb/home.html)
20:52:44	97274/97274	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202020%2015:22:46%20GMT	https://www.cleanipedia.com/gb/baby.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/baby.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:45	125047/125047	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:07%20GMT	https://www.cleanipedia.com/gb/bathroom-cleaning.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/bathroom-cleaning.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:46	131722/131722	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:07%20GMT	https://www.cleanipedia.com/gb/clothing-care.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/clothing-care.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:48	121570/121570	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:08%20GMT	https://www.cleanipedia.com/gb/family.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/family.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:49	121970/121970	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:09%20GMT	https://www.cleanipedia.com/gb/floor-and-surface-cleaning.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/floor-and-surface-cleaning.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:50	121508/121508	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:11%20GMT	https://www.cleanipedia.com/gb/in-the-home.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:51	122022/122022	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:14%20GMT	https://www.cleanipedia.com/gb/kitchen-cleaning.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/kitchen-cleaning.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:52	120425/120425	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:15%20GMT	https://www.cleanipedia.com/gb/laundry.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/laundry.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:53	121138/121138	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:17%20GMT	https://www.cleanipedia.com/gb/out-of-home.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/out-of-home.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:54	77264/77264	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:18%20GMT	https://www.cleanipedia.com/gb/students.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/students.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:55	121999/121999	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:18%20GMT	https://www.cleanipedia.com/gb/sustainability.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/sustainability.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:56	18028/18028	---M--	200	added ('OK')	image/jpeg	etag:%2286c567101f064ecb0c0afc8202ca7909%22	https://www.cleanipedia.com/images/v2/a959194e05f491a49c0bc88d41920f82-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/a959194e05f491a49c0bc88d41920f82-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:52:56	96058/96058	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:09%20GMT	https://www.cleanipedia.com/gb/family/how-to-dry-clothes-indoors.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/family/how-to-dry-clothes-indoors.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:57	95208/95208	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:11%20GMT	https://www.cleanipedia.com/gb/in-the-home/creative-upcycling-ideas.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/creative-upcycling-ideas.html	(from https://www.cleanipedia.com/gb/home.html)
20:52:58	42034/42034	---M--	200	added ('OK')	image/jpeg	etag:%2244ba5d7ad66cd311ddc0bef5bd799e7e-1%22	https://www.cleanipedia.com/images/v2/446ae99d93fe603a2fe27feead0a1b98-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/446ae99d93fe603a2fe27feead0a1b98-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:52:59	36402/36402	---M--	200	added ('OK')	image/jpeg	etag:%22d7311202271efe4f03d43beba0ba1008-1%22	https://www.cleanipedia.com/images/v2/644f29b2643ac46f81eed5984ec7ce3c-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/644f29b2643ac46f81eed5984ec7ce3c-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:52:59	95201/95201	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:18%20GMT	https://www.cleanipedia.com/gb/sustainability/how-do-solar-panels-work.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/sustainability/how-do-solar-panels-work.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:00	8789/8789	---M--	200	added ('OK')	image/jpeg	etag:%224e60eec95281cbaee201e3490afe8124-1%22	https://www.cleanipedia.com/images/v2/734089d1020ff4844aaf89bb08d16f30-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/734089d1020ff4844aaf89bb08d16f30-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:00	94303/94303	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:13%20GMT	https://www.cleanipedia.com/gb/in-the-home/p-r-o-t-e-c-t-your-home-from-coronavirus.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/p-r-o-t-e-c-t-your-home-from-coronavirus.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:01	21794/21794	---M--	200	added ('OK')	image/jpeg	etag:%22b4a8f830607d34e417983edb59946db9-1%22	https://www.cleanipedia.com/images/v2/1e2c219753ee7603138449d7f80cad1b-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/1e2c219753ee7603138449d7f80cad1b-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:02	94985/94985	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:18%20GMT	https://www.cleanipedia.com/gb/sustainability/7-amazing-ways-to-upcycle-pallets.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/sustainability/7-amazing-ways-to-upcycle-pallets.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:03	23819/23819	---M--	200	added ('OK')	image/jpeg	etag:%227428e4c8a18c02959395d584887d6ce6%22	https://www.cleanipedia.com/images/v2/010ccdb23f088ecde0c1fe18db9e6723-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/010ccdb23f088ecde0c1fe18db9e6723-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:03	95049/95049	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:13%20GMT	https://www.cleanipedia.com/gb/in-the-home/new-home-essentials-household-items-youll-need-straight-away.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/new-home-essentials-household-items-youll-need-straight-away.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:04	95818/95818	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:17%20GMT	https://www.cleanipedia.com/gb/out-of-home/how-to-keep-your-car-clean.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/out-of-home/how-to-keep-your-car-clean.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:04	19985/19985	---M--	200	added ('OK')	image/jpeg	etag:%22b2b1c2fd6648eee174f6da90043bd69a-1%22	https://www.cleanipedia.com/images/v2/8ad1f42be55e3d9adb4a2806f76aea85-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/8ad1f42be55e3d9adb4a2806f76aea85-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:05	28324/28324	---M--	200	added ('OK')	image/jpeg	etag:%222b5171b01b0e0abd250964dc3fd64b26%22	https://www.cleanipedia.com/images/v2/7de03f5d21bd388d2647587698a15c33-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/7de03f5d21bd388d2647587698a15c33-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:05	98886/98886	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:11%20GMT	https://www.cleanipedia.com/gb/in-the-home/5-great-feng-shui-tips-for-kids-rooms.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/5-great-feng-shui-tips-for-kids-rooms.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:06	18200/18200	---M--	200	added ('OK')	image/jpeg	etag:%22de365883a748b9427fa36f83ec9622d1%22	https://www.cleanipedia.com/images/v2/d9e06ee12133e10c0ddf2193dca73e41-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/d9e06ee12133e10c0ddf2193dca73e41-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:07	98880/98880	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:14%20GMT	https://www.cleanipedia.com/gb/in-the-home/why-you-should-make-your-bed.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/why-you-should-make-your-bed.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:08	8554/8554	---M--	200	added ('OK')	image/jpeg	etag:%22ec4aeed924d7af20b4b4f3f3287d8965-1%22	https://www.cleanipedia.com/images/v2/c6731345b14a8317c4103aec1b1b0f92-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/c6731345b14a8317c4103aec1b1b0f92-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:08	95316/95316	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:14%20GMT	https://www.cleanipedia.com/gb/in-the-home/weekend-updates-quick-transformative-DIY-projects.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/weekend-updates-quick-transformative-DIY-projects.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:09	97068/97068	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:10%20GMT	https://www.cleanipedia.com/gb/floor-and-surface-cleaning/how-to-remove-really-old-carpet-stains.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/floor-and-surface-cleaning/how-to-remove-really-old-carpet-stains.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:09	50342/50342	---M--	200	added ('OK')	image/jpeg	etag:%2202bd8fc2e2a5348cb18346649457d87a-1%22	https://www.cleanipedia.com/images/v2/e50351913bfcf4c10821bc6c6579e02c-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/e50351913bfcf4c10821bc6c6579e02c-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:10	102580/102580	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:15%20GMT	https://www.cleanipedia.com/gb/kitchen-cleaning/how-to-unblock-a-dishwasher.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/kitchen-cleaning/how-to-unblock-a-dishwasher.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:11	12676/12676	---M--	200	added ('OK')	image/jpeg	etag:%2214e9c6ac8b103583e1ecc650f467c8aa%22	https://www.cleanipedia.com/images/v2/562b3bfa53975f6fe3b4fb0afb3fa1a5-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/562b3bfa53975f6fe3b4fb0afb3fa1a5-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:12	27613/27613	---M--	200	added ('OK')	image/jpeg	etag:%2262eb508a957ad0d412a77d1569686ae0-1%22	https://www.cleanipedia.com/images/v2/cffcc0afc7caa807e3dd688769815feb-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/cffcc0afc7caa807e3dd688769815feb-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:12	97443/97443	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:08%20GMT	https://www.cleanipedia.com/gb/clothing-care/how-to-clean-timberland-boots.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/clothing-care/how-to-clean-timberland-boots.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:14	96360/96360	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:08%20GMT	https://www.cleanipedia.com/gb/clothing-care/how-to-mend-a-broken-zip.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/clothing-care/how-to-mend-a-broken-zip.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:14	11217/11217	---M--	200	added ('OK')	image/jpeg	etag:%22002606388ff44d899fc3d8da4d60354c%22	https://www.cleanipedia.com/images/v2/a6041ef13e39e5ab33058541744d1e12-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/a6041ef13e39e5ab33058541744d1e12-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:16	19579/19579	---M--	200	added ('OK')	image/jpeg	etag:%2295b7de6c9674e6298047d6a7f3a6ecbd-1%22	https://www.cleanipedia.com/images/v2/b1a60ffa1c636f29695768fedfde2a20-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/b1a60ffa1c636f29695768fedfde2a20-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:16	96992/96992	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:12%20GMT	https://www.cleanipedia.com/gb/in-the-home/how-to-get-rid-of-pantry-moths.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/how-to-get-rid-of-pantry-moths.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:17	17773/17773	---M--	200	added ('OK')	image/jpeg	etag:%22da2ed9cad06d213ffd45a081460331af-1%22	https://www.cleanipedia.com/images/v2/222f05098a076920ca2b958cdb5315d6-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/222f05098a076920ca2b958cdb5315d6-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:17	104286/104286	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:07%20GMT	https://www.cleanipedia.com/gb/bathroom-cleaning/how-to-fix-or-replace-a-loose-toilet-seat.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/bathroom-cleaning/how-to-fix-or-replace-a-loose-toilet-seat.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:18	15172/15172	---M--	200	added ('OK')	image/jpeg	etag:%22545f32ffa5f5bee8d639c7358828cb1e-1%22	https://www.cleanipedia.com/images/v2/f3de483276fa5aab1a5c5f3b8f7e2178-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/f3de483276fa5aab1a5c5f3b8f7e2178-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:19	94260/94260	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:17%20GMT	https://www.cleanipedia.com/gb/out-of-home/how-to-get-rid-of-aphids.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/out-of-home/how-to-get-rid-of-aphids.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:20	16617/16617	---M--	200	added ('OK')	image/jpeg	etag:%221f378ecba44343c20800f1558d879a7a-1%22	https://www.cleanipedia.com/images/v2/6da80c1274a7bc81d2864fc27bc47479-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/6da80c1274a7bc81d2864fc27bc47479-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:20	93928/93928	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:10%20GMT	https://www.cleanipedia.com/gb/floor-and-surface-cleaning/how-to-get-foundation-out-of-the-carpet.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/floor-and-surface-cleaning/how-to-get-foundation-out-of-the-carpet.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:21	16132/16132	---M--	200	added ('OK')	image/jpeg	etag:%220c4048b8b0a75bfad5f1aa9a3085caf0-1%22	https://www.cleanipedia.com/images/v2/411af7afcb49faeaf44be5977443e35e-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/411af7afcb49faeaf44be5977443e35e-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:21	96319/96319	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:13%20GMT	https://www.cleanipedia.com/gb/in-the-home/how-to-paint-tiles-from-floor-to-ceiling-and-kitchen-to-bathroom.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/how-to-paint-tiles-from-floor-to-ceiling-and-kitchen-to-bathroom.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:22	22139/22139	---M--	200	added ('OK')	image/jpeg	etag:%22e8ec151f8a5793f29a3983f622659d60-1%22	https://www.cleanipedia.com/images/v2/e1b38f64ea8e018bc6039ea0e7bc1297-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/e1b38f64ea8e018bc6039ea0e7bc1297-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:23	94662/94662	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:18%20GMT	https://www.cleanipedia.com/gb/sustainability/how-to-make-natural-pesticides-at-home.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/sustainability/how-to-make-natural-pesticides-at-home.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:24	27638/27638	---M--	200	added ('OK')	image/jpeg	etag:%22e0bce7fbed39f4f6e9bedade315db279-1%22	https://www.cleanipedia.com/images/v2/af0595a745c30be1839023bf930375e9-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/af0595a745c30be1839023bf930375e9-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:24	96330/96330	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:12%20GMT	https://www.cleanipedia.com/gb/in-the-home/how-to-clean-an-acoustic-guitar.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/in-the-home/how-to-clean-an-acoustic-guitar.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:25	97089/97089	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:10%20GMT	https://www.cleanipedia.com/gb/floor-and-surface-cleaning/how-to-get-rid-of-carpet-moths-and-repair-the-damage.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/floor-and-surface-cleaning/how-to-get-rid-of-carpet-moths-and-repair-the-damage.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:26	36043/36043	---M--	200	added ('OK')	image/jpeg	etag:%22ddf963aa3216041a005b8ebbf92aa153-1%22	https://www.cleanipedia.com/images/v2/d6030f615a310fd50d53d397ff6bc161-600w-400h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/d6030f615a310fd50d53d397ff6bc161-600w-400h.jpg	(from https://www.cleanipedia.com/gb/home.html)
20:53:26	99115/99115	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202020%2015:23:28%20GMT	https://www.cleanipedia.com/gb/legal-notice.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/legal-notice.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:27	56740/56740	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:08%20GMT	https://www.cleanipedia.com/gb/country-selector.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/country-selector.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:28	216967/216967	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2016:54:18%20GMT	https://www.cleanipedia.com/gb/sitemap.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/sitemap.html	(from https://www.cleanipedia.com/gb/home.html)
20:53:28	45229/45229	---MC-	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202020%2000:21:02%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.google-analytics.com/analytics.js	(from https://www.cleanipedia.com/gb/home.html)
20:53:28	5109/5109	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Feb%202020%2011:27:58%20GMT	https://www.cleanipedia.io/gb/webpack-runtime-9c2b35b744cf1762e9ea.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.io/gb/webpack-runtime-9c2b35b744cf1762e9ea.js	(from https://www.cleanipedia.com/gb/home.html)
20:53:28	127055/127055	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2021%20Feb%202020%2016:53:47%20GMT	https://www.cleanipedia.io/gb/app-c2e59f3bc9ac2cba64ee-thin-swan-56-en-gb.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.io/gb/app-c2e59f3bc9ac2cba64ee-thin-swan-56-en-gb.js	(from https://www.cleanipedia.com/gb/home.html)
20:53:29	197467/197467	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2021%20Feb%202020%2011:39:46%20GMT	https://www.cleanipedia.io/gb/commons-f9d5661b33eb9e1f2c42.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.io/gb/commons-f9d5661b33eb9e1f2c42.js	(from https://www.cleanipedia.com/gb/home.html)
20:53:31	30878/30878	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2007%20Feb%202020%2011:49:01%20GMT	https://www.cleanipedia.io/gb/component---src-templates-home-home-js-e67bfbd10e22c4cecd9d.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.io/gb/component---src-templates-home-home-js-e67bfbd10e22c4cecd9d.js	(from https://www.cleanipedia.com/gb/home.html)
20:53:31	192266/192266	---M-Z	200	added ('OK')	text/css	etag:%222ef0a-598c478409918%22	http://asset-eu.unileversolutions.com/etc/ui/cleanipedia/clientlibs/core/core/css/main.58d618925c875eb165e99bf14585cfe4.css	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/asset-eu.unileversolutions.com/etc/ui/cleanipedia/clientlibs/core/core/css/main.58d618925c875eb165e99bf14585cfe4.css	(from https://www.cleanipedia.com/gb/baby.html)
20:53:31	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2015:23:33%20GMT	http://dataprivacy.unileversolutions.com/etc/clientlibs/cq-global/tgglobal.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/dataprivacy.unileversolutions.com/etc/clientlibs/cq-global/tgglobal.42.delayed	(from https://www.cleanipedia.com/gb/baby.html)
20:53:32	18071/18071	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20Jan%202020%2012:11:47%20GMT	https://dataprivacy.unileversolutions.com/etc/clientlibs/cq-global/tgglobal.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/dataprivacy.unileversolutions.com/etc/clientlibs/cq-global/tgglobal.js	(from https://www.cleanipedia.com/gb/baby.html)
20:53:35	204683/204683	---MCZ	200	added ('OK')	application/x-javascript	etag:%223aa6822d696ca1e11deac9be608e8574:1559559046%22	http://assets.adobedtm.com/e21dfb008dab7987a37e05e0ce8e8f311baa4a2a/satelliteLib-e75a786a8b9502c266b6a7c79583be8f575f1724.js	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/assets.adobedtm.com/e21dfb008dab7987a37e05e0ce8e8f311baa4a2a/satelliteLib-e75a786a8b9502c266b6a7c79583be8f575f1724.js	(from https://www.cleanipedia.com/gb/baby.html)
20:53:35	2232/2232	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202019%2017:47:02%20GMT	https://www.cleanipedia.com/etc/designs/cleanipedia/favicon-ipad.png	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/etc/designs/cleanipedia/favicon-ipad.png	(from https://www.cleanipedia.com/gb/baby.html)
